id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bentuk_kekerasan,jumlah_korban,satuan,tahun
582,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FISIK,1,ORANG,2020
583,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PSIKIS,1,ORANG,2020
584,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SEKSUAL,1,ORANG,2020
585,32,JAWA BARAT,3203,KABUPATEN CIANJUR,EKSPLOITASI,1,ORANG,2020
586,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TRAFFICKING,0,ORANG,2020
587,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENELANTARAN,0,ORANG,2020
588,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAINNYA,0,ORANG,2020
589,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FISIK,24,ORANG,2020
590,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PSIKIS,28,ORANG,2020
591,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SEKSUAL,35,ORANG,2020
592,32,JAWA BARAT,3204,KABUPATEN BANDUNG,EKSPLOITASI,0,ORANG,2020
593,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TRAFFICKING,3,ORANG,2020
594,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PENELANTARAN,11,ORANG,2020
595,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAINNYA,17,ORANG,2020
596,32,JAWA BARAT,3205,KABUPATEN GARUT,FISIK,2,ORANG,2020
597,32,JAWA BARAT,3205,KABUPATEN GARUT,PSIKIS,3,ORANG,2020
598,32,JAWA BARAT,3205,KABUPATEN GARUT,SEKSUAL,0,ORANG,2020
599,32,JAWA BARAT,3205,KABUPATEN GARUT,EKSPLOITASI,1,ORANG,2020
600,32,JAWA BARAT,3205,KABUPATEN GARUT,TRAFFICKING,1,ORANG,2020
601,32,JAWA BARAT,3205,KABUPATEN GARUT,PENELANTARAN,0,ORANG,2020
602,32,JAWA BARAT,3205,KABUPATEN GARUT,LAINNYA,1,ORANG,2020
603,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FISIK,1,ORANG,2020
604,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PSIKIS,2,ORANG,2020
605,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SEKSUAL,27,ORANG,2020
606,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,EKSPLOITASI,0,ORANG,2020
607,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TRAFFICKING,1,ORANG,2020
608,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PENELANTARAN,0,ORANG,2020
609,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAINNYA,15,ORANG,2020
610,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FISIK,4,ORANG,2020
611,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PSIKIS,2,ORANG,2020
612,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEKSUAL,11,ORANG,2020
613,32,JAWA BARAT,3207,KABUPATEN CIAMIS,EKSPLOITASI,0,ORANG,2020
614,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TRAFFICKING,0,ORANG,2020
615,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PENELANTARAN,0,ORANG,2020
616,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAINNYA,2,ORANG,2020
617,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FISIK,0,ORANG,2020
618,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PSIKIS,0,ORANG,2020
619,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEKSUAL,5,ORANG,2020
620,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,EKSPLOITASI,0,ORANG,2020
621,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TRAFFICKING,0,ORANG,2020
622,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PENELANTARAN,0,ORANG,2020
623,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAINNYA,1,ORANG,2020
624,32,JAWA BARAT,3209,KABUPATEN CIREBON,FISIK,15,ORANG,2020
625,32,JAWA BARAT,3209,KABUPATEN CIREBON,PSIKIS,11,ORANG,2020
626,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEKSUAL,19,ORANG,2020
627,32,JAWA BARAT,3209,KABUPATEN CIREBON,EKSPLOITASI,0,ORANG,2020
628,32,JAWA BARAT,3209,KABUPATEN CIREBON,TRAFFICKING,1,ORANG,2020
629,32,JAWA BARAT,3209,KABUPATEN CIREBON,PENELANTARAN,1,ORANG,2020
630,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAINNYA,4,ORANG,2020
631,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FISIK,0,ORANG,2020
632,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PSIKIS,0,ORANG,2020
633,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEKSUAL,1,ORANG,2020
634,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,EKSPLOITASI,0,ORANG,2020
635,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TRAFFICKING,0,ORANG,2020
636,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENELANTARAN,0,ORANG,2020
637,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAINNYA,0,ORANG,2020
638,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FISIK,0,ORANG,2020
639,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PSIKIS,1,ORANG,2020
640,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEKSUAL,0,ORANG,2020
641,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,EKSPLOITASI,0,ORANG,2020
642,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TRAFFICKING,0,ORANG,2020
643,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENELANTARAN,0,ORANG,2020
644,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAINNYA,1,ORANG,2020
645,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FISIK,0,ORANG,2020
646,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PSIKIS,1,ORANG,2020
647,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEKSUAL,0,ORANG,2020
648,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,EKSPLOITASI,0,ORANG,2020
649,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TRAFFICKING,0,ORANG,2020
650,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENELANTARAN,0,ORANG,2020
651,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAINNYA,1,ORANG,2020
652,32,JAWA BARAT,3213,KABUPATEN SUBANG,FISIK,6,ORANG,2020
653,32,JAWA BARAT,3213,KABUPATEN SUBANG,PSIKIS,4,ORANG,2020
654,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEKSUAL,11,ORANG,2020
655,32,JAWA BARAT,3213,KABUPATEN SUBANG,EKSPLOITASI,0,ORANG,2020
656,32,JAWA BARAT,3213,KABUPATEN SUBANG,TRAFFICKING,2,ORANG,2020
657,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENELANTARAN,0,ORANG,2020
658,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAINNYA,0,ORANG,2020
659,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FISIK,1,ORANG,2020
660,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PSIKIS,1,ORANG,2020
661,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEKSUAL,0,ORANG,2020
662,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,EKSPLOITASI,0,ORANG,2020
663,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TRAFFICKING,0,ORANG,2020
664,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENELANTARAN,0,ORANG,2020
665,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAINNYA,0,ORANG,2020
666,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FISIK,0,ORANG,2020
667,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PSIKIS,0,ORANG,2020
668,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEKSUAL,0,ORANG,2020
669,32,JAWA BARAT,3215,KABUPATEN KARAWANG,EKSPLOITASI,0,ORANG,2020
670,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TRAFFICKING,0,ORANG,2020
671,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENELANTARAN,0,ORANG,2020
672,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAINNYA,0,ORANG,2020
673,32,JAWA BARAT,3216,KABUPATEN BEKASI,FISIK,2,ORANG,2020
674,32,JAWA BARAT,3216,KABUPATEN BEKASI,PSIKIS,0,ORANG,2020
675,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEKSUAL,0,ORANG,2020
676,32,JAWA BARAT,3216,KABUPATEN BEKASI,EKSPLOITASI,0,ORANG,2020
677,32,JAWA BARAT,3216,KABUPATEN BEKASI,TRAFFICKING,0,ORANG,2020
678,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENELANTARAN,0,ORANG,2020
679,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAINNYA,1,ORANG,2020
680,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FISIK,1,ORANG,2020
681,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PSIKIS,2,ORANG,2020
682,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEKSUAL,3,ORANG,2020
683,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,EKSPLOITASI,0,ORANG,2020
684,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TRAFFICKING,0,ORANG,2020
685,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENELANTARAN,0,ORANG,2020
686,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAINNYA,1,ORANG,2020
687,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FISIK,1,ORANG,2020
688,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PSIKIS,1,ORANG,2020
689,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SEKSUAL,9,ORANG,2020
690,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,EKSPLOITASI,0,ORANG,2020
691,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TRAFFICKING,0,ORANG,2020
692,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENELANTARAN,0,ORANG,2020
693,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAINNYA,1,ORANG,2020
694,32,JAWA BARAT,3271,KOTA BOGOR,FISIK,1,ORANG,2020
695,32,JAWA BARAT,3271,KOTA BOGOR,PSIKIS,0,ORANG,2020
696,32,JAWA BARAT,3271,KOTA BOGOR,SEKSUAL,1,ORANG,2020
697,32,JAWA BARAT,3271,KOTA BOGOR,EKSPLOITASI,0,ORANG,2020
698,32,JAWA BARAT,3271,KOTA BOGOR,TRAFFICKING,0,ORANG,2020
699,32,JAWA BARAT,3271,KOTA BOGOR,PENELANTARAN,0,ORANG,2020
700,32,JAWA BARAT,3271,KOTA BOGOR,LAINNYA,0,ORANG,2020
701,32,JAWA BARAT,3272,KOTA SUKABUMI,FISIK,0,ORANG,2020
702,32,JAWA BARAT,3272,KOTA SUKABUMI,PSIKIS,0,ORANG,2020
703,32,JAWA BARAT,3272,KOTA SUKABUMI,SEKSUAL,0,ORANG,2020
704,32,JAWA BARAT,3272,KOTA SUKABUMI,EKSPLOITASI,0,ORANG,2020
705,32,JAWA BARAT,3272,KOTA SUKABUMI,TRAFFICKING,0,ORANG,2020
706,32,JAWA BARAT,3272,KOTA SUKABUMI,PENELANTARAN,0,ORANG,2020
707,32,JAWA BARAT,3272,KOTA SUKABUMI,LAINNYA,0,ORANG,2020
708,32,JAWA BARAT,3273,KOTA BANDUNG,FISIK,45,ORANG,2020
709,32,JAWA BARAT,3273,KOTA BANDUNG,PSIKIS,92,ORANG,2020
710,32,JAWA BARAT,3273,KOTA BANDUNG,SEKSUAL,39,ORANG,2020
711,32,JAWA BARAT,3273,KOTA BANDUNG,EKSPLOITASI,1,ORANG,2020
712,32,JAWA BARAT,3273,KOTA BANDUNG,TRAFFICKING,0,ORANG,2020
713,32,JAWA BARAT,3273,KOTA BANDUNG,PENELANTARAN,23,ORANG,2020
714,32,JAWA BARAT,3273,KOTA BANDUNG,LAINNYA,54,ORANG,2020
715,32,JAWA BARAT,3274,KOTA CIREBON,FISIK,0,ORANG,2020
716,32,JAWA BARAT,3274,KOTA CIREBON,PSIKIS,0,ORANG,2020
717,32,JAWA BARAT,3274,KOTA CIREBON,SEKSUAL,0,ORANG,2020
718,32,JAWA BARAT,3274,KOTA CIREBON,EKSPLOITASI,0,ORANG,2020
719,32,JAWA BARAT,3274,KOTA CIREBON,TRAFFICKING,0,ORANG,2020
720,32,JAWA BARAT,3274,KOTA CIREBON,PENELANTARAN,0,ORANG,2020
721,32,JAWA BARAT,3274,KOTA CIREBON,LAINNYA,0,ORANG,2020
722,32,JAWA BARAT,3275,KOTA BEKASI,FISIK,2,ORANG,2020
723,32,JAWA BARAT,3275,KOTA BEKASI,PSIKIS,2,ORANG,2020
724,32,JAWA BARAT,3275,KOTA BEKASI,SEKSUAL,1,ORANG,2020
725,32,JAWA BARAT,3275,KOTA BEKASI,EKSPLOITASI,0,ORANG,2020
726,32,JAWA BARAT,3275,KOTA BEKASI,TRAFFICKING,0,ORANG,2020
727,32,JAWA BARAT,3275,KOTA BEKASI,PENELANTARAN,2,ORANG,2020
728,32,JAWA BARAT,3275,KOTA BEKASI,LAINNYA,3,ORANG,2020
729,32,JAWA BARAT,3276,KOTA DEPOK,FISIK,2,ORANG,2020
730,32,JAWA BARAT,3276,KOTA DEPOK,PSIKIS,3,ORANG,2020
731,32,JAWA BARAT,3276,KOTA DEPOK,SEKSUAL,4,ORANG,2020
732,32,JAWA BARAT,3276,KOTA DEPOK,EKSPLOITASI,0,ORANG,2020
733,32,JAWA BARAT,3276,KOTA DEPOK,TRAFFICKING,0,ORANG,2020
734,32,JAWA BARAT,3276,KOTA DEPOK,PENELANTARAN,0,ORANG,2020
735,32,JAWA BARAT,3276,KOTA DEPOK,LAINNYA,1,ORANG,2020
736,32,JAWA BARAT,3277,KOTA CIMAHI,FISIK,1,ORANG,2020
737,32,JAWA BARAT,3277,KOTA CIMAHI,PSIKIS,2,ORANG,2020
738,32,JAWA BARAT,3277,KOTA CIMAHI,SEKSUAL,0,ORANG,2020
739,32,JAWA BARAT,3277,KOTA CIMAHI,EKSPLOITASI,0,ORANG,2020
740,32,JAWA BARAT,3277,KOTA CIMAHI,TRAFFICKING,0,ORANG,2020
741,32,JAWA BARAT,3277,KOTA CIMAHI,PENELANTARAN,0,ORANG,2020
742,32,JAWA BARAT,3277,KOTA CIMAHI,LAINNYA,4,ORANG,2020
743,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FISIK,1,ORANG,2020
744,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PSIKIS,1,ORANG,2020
745,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SEKSUAL,0,ORANG,2020
746,32,JAWA BARAT,3278,KOTA TASIKMALAYA,EKSPLOITASI,0,ORANG,2020
747,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TRAFFICKING,0,ORANG,2020
748,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENELANTARAN,0,ORANG,2020
749,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAINNYA,0,ORANG,2020
750,32,JAWA BARAT,3279,KOTA BANJAR,FISIK,0,ORANG,2020
751,32,JAWA BARAT,3279,KOTA BANJAR,PSIKIS,0,ORANG,2020
752,32,JAWA BARAT,3279,KOTA BANJAR,SEKSUAL,0,ORANG,2020
753,32,JAWA BARAT,3279,KOTA BANJAR,EKSPLOITASI,0,ORANG,2020
754,32,JAWA BARAT,3279,KOTA BANJAR,TRAFFICKING,0,ORANG,2020
755,32,JAWA BARAT,3279,KOTA BANJAR,PENELANTARAN,1,ORANG,2020
756,32,JAWA BARAT,3279,KOTA BANJAR,LAINNYA,0,ORANG,2020
757,32,JAWA BARAT,3201,KABUPATEN BOGOR,FISIK,5,ORANG,2021
758,32,JAWA BARAT,3201,KABUPATEN BOGOR,PSIKIS,5,ORANG,2021
759,32,JAWA BARAT,3201,KABUPATEN BOGOR,SEKSUAL,4,ORANG,2021
760,32,JAWA BARAT,3201,KABUPATEN BOGOR,EKSPLOITASI,0,ORANG,2021
761,32,JAWA BARAT,3201,KABUPATEN BOGOR,TRAFFICKING,1,ORANG,2021
762,32,JAWA BARAT,3201,KABUPATEN BOGOR,PENELANTARAN,6,ORANG,2021
763,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAINNYA,4,ORANG,2021
764,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FISIK,1,ORANG,2021
765,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PSIKIS,1,ORANG,2021
766,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SEKSUAL,0,ORANG,2021
767,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,EKSPLOITASI,0,ORANG,2021
768,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TRAFFICKING,0,ORANG,2021
769,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PENELANTARAN,0,ORANG,2021
770,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAINNYA,0,ORANG,2021
771,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FISIK,0,ORANG,2021
772,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PSIKIS,0,ORANG,2021
773,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SEKSUAL,0,ORANG,2021
774,32,JAWA BARAT,3203,KABUPATEN CIANJUR,EKSPLOITASI,0,ORANG,2021
775,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TRAFFICKING,0,ORANG,2021
776,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENELANTARAN,0,ORANG,2021
777,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAINNYA,1,ORANG,2021
778,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FISIK,16,ORANG,2021
779,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PSIKIS,16,ORANG,2021
780,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SEKSUAL,5,ORANG,2021
781,32,JAWA BARAT,3204,KABUPATEN BANDUNG,EKSPLOITASI,0,ORANG,2021
782,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TRAFFICKING,1,ORANG,2021
783,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PENELANTARAN,8,ORANG,2021
784,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAINNYA,8,ORANG,2021
785,32,JAWA BARAT,3205,KABUPATEN GARUT,FISIK,7,ORANG,2021
786,32,JAWA BARAT,3205,KABUPATEN GARUT,PSIKIS,19,ORANG,2021
787,32,JAWA BARAT,3205,KABUPATEN GARUT,SEKSUAL,19,ORANG,2021
788,32,JAWA BARAT,3205,KABUPATEN GARUT,EKSPLOITASI,12,ORANG,2021
789,32,JAWA BARAT,3205,KABUPATEN GARUT,TRAFFICKING,2,ORANG,2021
790,32,JAWA BARAT,3205,KABUPATEN GARUT,PENELANTARAN,1,ORANG,2021
791,32,JAWA BARAT,3205,KABUPATEN GARUT,LAINNYA,3,ORANG,2021
792,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FISIK,14,ORANG,2021
793,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PSIKIS,5,ORANG,2021
794,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SEKSUAL,54,ORANG,2021
795,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,EKSPLOITASI,1,ORANG,2021
796,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TRAFFICKING,2,ORANG,2021
797,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PENELANTARAN,5,ORANG,2021
798,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAINNYA,23,ORANG,2021
799,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FISIK,1,ORANG,2021
800,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PSIKIS,0,ORANG,2021
801,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEKSUAL,11,ORANG,2021
802,32,JAWA BARAT,3207,KABUPATEN CIAMIS,EKSPLOITASI,0,ORANG,2021
803,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TRAFFICKING,0,ORANG,2021
804,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PENELANTARAN,0,ORANG,2021
805,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAINNYA,1,ORANG,2021
806,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FISIK,6,ORANG,2021
807,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PSIKIS,5,ORANG,2021
808,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEKSUAL,4,ORANG,2021
809,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,EKSPLOITASI,0,ORANG,2021
810,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TRAFFICKING,1,ORANG,2021
811,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PENELANTARAN,1,ORANG,2021
812,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAINNYA,3,ORANG,2021
813,32,JAWA BARAT,3209,KABUPATEN CIREBON,FISIK,23,ORANG,2021
814,32,JAWA BARAT,3209,KABUPATEN CIREBON,PSIKIS,47,ORANG,2021
815,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEKSUAL,41,ORANG,2021
816,32,JAWA BARAT,3209,KABUPATEN CIREBON,EKSPLOITASI,4,ORANG,2021
817,32,JAWA BARAT,3209,KABUPATEN CIREBON,TRAFFICKING,8,ORANG,2021
818,32,JAWA BARAT,3209,KABUPATEN CIREBON,PENELANTARAN,29,ORANG,2021
819,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAINNYA,7,ORANG,2021
820,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FISIK,0,ORANG,2021
821,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PSIKIS,0,ORANG,2021
822,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEKSUAL,0,ORANG,2021
823,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,EKSPLOITASI,0,ORANG,2021
824,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TRAFFICKING,4,ORANG,2021
825,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENELANTARAN,0,ORANG,2021
826,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAINNYA,1,ORANG,2021
827,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FISIK,1,ORANG,2021
828,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PSIKIS,1,ORANG,2021
829,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEKSUAL,0,ORANG,2021
830,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,EKSPLOITASI,0,ORANG,2021
831,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TRAFFICKING,0,ORANG,2021
832,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENELANTARAN,1,ORANG,2021
833,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAINNYA,2,ORANG,2021
834,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FISIK,5,ORANG,2021
835,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PSIKIS,6,ORANG,2021
836,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEKSUAL,3,ORANG,2021
837,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,EKSPLOITASI,0,ORANG,2021
838,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TRAFFICKING,7,ORANG,2021
839,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENELANTARAN,1,ORANG,2021
840,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAINNYA,0,ORANG,2021
841,32,JAWA BARAT,3213,KABUPATEN SUBANG,FISIK,1,ORANG,2021
842,32,JAWA BARAT,3213,KABUPATEN SUBANG,PSIKIS,1,ORANG,2021
843,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEKSUAL,0,ORANG,2021
844,32,JAWA BARAT,3213,KABUPATEN SUBANG,EKSPLOITASI,0,ORANG,2021
845,32,JAWA BARAT,3213,KABUPATEN SUBANG,TRAFFICKING,3,ORANG,2021
846,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENELANTARAN,0,ORANG,2021
847,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAINNYA,1,ORANG,2021
848,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FISIK,1,ORANG,2021
849,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PSIKIS,1,ORANG,2021
850,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEKSUAL,0,ORANG,2021
851,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,EKSPLOITASI,0,ORANG,2021
852,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TRAFFICKING,1,ORANG,2021
853,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENELANTARAN,0,ORANG,2021
854,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAINNYA,0,ORANG,2021
855,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FISIK,2,ORANG,2021
856,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PSIKIS,3,ORANG,2021
857,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEKSUAL,1,ORANG,2021
858,32,JAWA BARAT,3215,KABUPATEN KARAWANG,EKSPLOITASI,0,ORANG,2021
859,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TRAFFICKING,1,ORANG,2021
860,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENELANTARAN,0,ORANG,2021
861,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAINNYA,0,ORANG,2021
862,32,JAWA BARAT,3216,KABUPATEN BEKASI,FISIK,4,ORANG,2021
863,32,JAWA BARAT,3216,KABUPATEN BEKASI,PSIKIS,5,ORANG,2021
864,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEKSUAL,2,ORANG,2021
865,32,JAWA BARAT,3216,KABUPATEN BEKASI,EKSPLOITASI,0,ORANG,2021
866,32,JAWA BARAT,3216,KABUPATEN BEKASI,TRAFFICKING,0,ORANG,2021
867,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENELANTARAN,0,ORANG,2021
868,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAINNYA,2,ORANG,2021
869,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FISIK,8,ORANG,2021
870,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PSIKIS,10,ORANG,2021
871,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEKSUAL,2,ORANG,2021
872,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,EKSPLOITASI,1,ORANG,2021
873,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TRAFFICKING,0,ORANG,2021
